,Date,Title
539,20210107,삼디는 오늘 왜가냐
540,20210107,경이롭다
541,20210107,우리의목표는
542,20210107,설거지 고점 캔들
544,20210107,중국
545,20210107,진짜 어디까지 갈까
546,20210107,아직도저평가
547,20210107,단독 삼성SDI 배터리 탑재 전기차 中 보조금 받는다
548,20210107,미쳤타 다들 제정신이 아니군
549,20210107,재밌는 사실 하나 발견 ㅋㅋㅋ
550,20210107,Lg도인데 갓성이이면저가지
551,20210107,삼성 SDI 지금 사지 마세요탄
552,20210107,버블이다
553,20210107,LG화학 잡아야 하는데달려라
554,20210107,어제털렸습니다 대가리  박아ㅠㅡㅠ
555,20210107,셀트와 네이버를 동시에 재껴버리네
556,20210107,존버다
557,20210107,개미는 주식 파는거 아니라고 했지
558,20210107, 올라가
559,20210107,설거디 시작
560,20210107,삼성sdi가 오르는 이유는
561,20210107,공매도 금지 청원합시다
562,20210107,아침에 올라탔는데 오르네 나이
563,20210107,거래일만에 만 올랐다 
565,20210107,셀트리온이랑 네이버 재꼈다ㅋㅋ
566,20210107,엘화 날아간다
567,20210107,보조금 받는당
568,20210107,이제
569,20210107,주도주는
570,20210107,삼성sdi특징
571,20210107,드뎌 목표가 만 나왔네요짜리
572,20210107,요즘은  
573,20210107,경축
574,20210107,돈벌기  쉽다  어제  테슬라  오르기에
575,20210107,완전 등 주식 엘화SK이놈
576,20210107,니가 내려가니 sk도 떨어지네
577,20210107,한날은 SK이노 다른 한날은 LG화학
578,20210107,안랩으로 오시오 만원은 시작ㅡ 만 고고
581,20210107,왜이리 뒷힘이 없냐
582,20210107,분봉이 칼날이다
583,20210107,좀 빨리가라
584,20210107,요즘 정말 주식시장 재밌네요
586,20210107,전고체밧데리
587,20210107,주주님들
589,20210107,내일 엘화는 만원SDI는 만원
591,20210107,무슨 일이에요
592,20210107,마지승부
593,20210107,오늘 sdi 정리
594,20210107,ㅜ ㅜ 
595,20210107,내가 말했나
596,20210107,내일은 SDI와 엘화 큰 장대양봉 나오는 날
